IdProcedimientos,CodProce,CodISS,CodSOAT,DESCRIP,TipoProc,ValorISS,ValorSOAT,ValorParticular,GrupoSOAT,QX,Clasificacion,Area,UVR,Institucional,Nivel,Cuenta,UVRN,ValorISS2000,OtrosServ,RN,DescripSoat,Sexo,Activo,Atributos,EdadInf,EdadSup,PerAtiende,TipoServ,Finalidad,MaxUn,AmbitoProce,FinalidadProce,PerAtiendeProce,ActoQuirurgico,HabilitadoHC,Hemoderivado,AplicaPyP,AplicaEnfermeria,Curaciones,TerapiaRespiratoria,TerapiaFisica,idAreaLaboratorio,CuentaColGaap,idPlantillaServicio
H6993,S23200,39209,39206,SALA DE CIRUGIA (QUIROFANOS) DE COMPLEJIDAD MEDIANA SOD,False,0.0,0.0,0.0,7.61,False,I,16,,True,,,0.0,0.0,,False,GRUPO  04,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H6994,S23300,38935,39211,SALA DE CIRUGIA (QUIROFANOS) DE COMPLEJIDAD ALTA SOD,False,0.0,0.0,0.0,21.1,False,A,15,,True,,,0.0,0.0,,False,GRUPO  09,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H6995,S31101,39809,39601,"TRASLADO ACUÁTICO BÁSICO DE PACIENTES, PRIMARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,2,43129401,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H6996,S31102,39809,39601,"TRASLADO ACUÁTICO BÁSICO DE PACIENTES, SECUNDARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,2,43129401,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H6997,S31201,39809,39601,"TRASLADO AÉREO BÁSICO DE PACIENTES, PRIMARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,3,43129401,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,1,,0,,2,1,1,1,True,False,False,False,False,False,False,,,
H6998,S31202,39809,39601,"TRASLADO AÉREO BÁSICO DE PACIENTES, SECUNDARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,3,43129401,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H6999,S31301,39601,39601,"TRASLADO TERRESTRE BÁSICO DE PACIENTES, PRIMARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,1,43129401,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7,010203,1283,1251,PUNCIÓN [ASPIRACION DE LIQUIDO] VENTRICULAR A TRAVES DE UN RESERVORIO,False,0.0,0.0,0.0,5.0,True,,,30,True,3,,419.0,0.0,,False,PUNCIÓN VENTRICULAR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H70,015401,1138,1127,"RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA EXTREMO LATERAL +",False,0.0,0.0,0.0,21.0,True,,,945,True,3,,47817.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE TUMORES DE FOSA POSTERIOR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H700,152100,2520,2540,PROCEDIMIENTO DE ALARGAMIENTO EN UN MUSCULO EXTRAOCULAR SOD,False,0.0,0.0,0.0,8.0,True,,,80,True,3,,3226.0,0.0,,False,CORRECCIÓN ESTRABISMO HORIZONTAL O VERTICAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H7000,S31302,39602,36604,"TRASLADO TERRESTRE BÁSICO DE PACIENTES, SECUNDARIO",False,0.0,0.0,0.0,3.52,False,A,3010,,True,2,43129401,0.0,0.0,,False,"EXODONCIA MULTIRRADICULAR (VÍA ABIERTA), CON RADIOGRAFÍA PREVIA Y DE CONTROL; NO INCLUYE VALOR DE RX",A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7001,S33101,39809,39601,"TRASLADO ACUATICO MEDICALIZADO DE PACIENTES, PRIMARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,2,43129402,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7002,S33102,39809,39601,"TRASLADO ACUATICO MEDICALIZADO DE PACIENTES, SECUNDARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,2,43129402,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7003,S33201,39809,39601,"TRASLADO AÉREO MEDICALIZADO DE PACIENTES, PRIMARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,3,43129402,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7004,S33202,39809,39601,"TRASLADO AÉREO MEDICALIZADO DE PACIENTES, SECUNDARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,3,43129402,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7005,S33301,39801,39601,"TRASLADO TERRESTRE MEDICALIZADO DE PACIENTES, PRIMARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,2,43129402,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7006,S33302,39802,39601,"TRASLADO TERRESTRE MEDICALIZADO DE PACIENTES, SECUNDARIO",False,0.0,0.0,0.0,15.41,False,A,3010,,True,2,43129402,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7007,S34000,,39601,SERVICIO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES SOD,False,0.0,0.0,0.0,15.41,False,,,,True,2,,0.0,0.0,,False,LA ATENCIÓN DE URGENCIAS DE TIPO PREHOSPITALARIO Y APOYO TERAPÉUTICO EN UNIDADES MÓVILES,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7008,S41000,,,SERVICIO DE NUTRICIÓN Y DIETETICA [ALIMENTACION] EN INTERNACION SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7009,S41001,,,SERVICIO DE LACTARIO ,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H701,152200,2520,2541,PROCEDIMIENTO DE ACORTAMIENTO EN UN MUSCULO EXTRAOCULAR SOD,False,0.0,0.0,0.0,10.0,True,,,80,True,3,,3226.0,0.0,,False,CORRECCIÓN ESTRABISMO MIXTO (HORIZONTAL CON COMPONENTE VERTICAL),A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H7010,S42100,,,SERVICIO DE ATENCIÓN FARMACEÚTICA DE COMPLEJIDAD BAJA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,1,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7011,S42200,,,SERVICIO DE ATENCIÓN FARMACEÚTICA DE COMPLEJIDAD MEDIANA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7012,S42300,,,SERVICIO DE ATENCIÓN FARMACEÚTICA DE COMPLEJIDAD ALTA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,3,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7013,S43100,,,SERVICIO DE ESTERILIZACION DE COMPLEJIDAD BAJA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7014,S43200,,,SERVICIO DE ESTERILIZACION DE COMPLEJIDAD MEDIANA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7015,S43300,,,SERVICIO DE ESTERILIZACION DE COMPLEJIDAD ALTA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7016,S48100,,,PREPARACIÓN DE LAMINA HISTOLOGICA O CITOLOGICA SOD ,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7017,S48201,,20403,SERVICIO TÉCNICO POSTMORTEM +,False,0.0,0.0,0.0,9.58,False,,,,True,,,0.0,0.0,,False,EMBALSAMAMIENTO,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H7018,890202,39126,39143,CONSULTA ESPECIALIZADA POR PEDIATRIA,True,12510.0,0.0,0.0,1.73,False,C,3020,,True,2,43121701,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H7019,890202,39126,39143,CONSULTA ESPECIALIZADA POR MEDICINA INTERNA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H702,154100,,2540,REINSERCIÓN O RETROINSERCIÓN DE MUSCULOS EXTRAOCULARES SOD ,False,0.0,0.0,0.0,8.0,True,,,,True,,,0.0,0.0,,False,CORRECCIÓN ESTRABISMO HORIZONTAL O VERTICAL,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H7020,890202,39126,39143,CONSULTA ESPECIALIZADA POR CIRUGIA ,True,12510.0,0.0,0.0,1.73,False,C,3020,,True,2,43121701,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H7021,890202,39126,39143,CONSULTA ESPECIALIZADA POR GINECOLOGIA,True,12510.0,0.0,0.0,1.73,False,C,3020,,True,2,43121801,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H7022,890202,39126,39143,CONSULTA ESPECIALIZADA POR UROLOGIA,True,12510.0,0.0,0.0,1.73,False,C,3020,,True,2,43121701,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H7023,890202,39126,39143,CONSULTA ESPECIALIZADA POR OTORRINOLARINGOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7024,890202,39126,39143,CONSULTA ESPECIALIZADA POR ANESTESIOLOGIA,True,12510.0,0.0,0.0,1.73,False,C,3020,,True,2,43121701,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H7025,890202,39126,39143,CONSULTA ESPECIALIZADA POR CARDIOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7026,890202,39126,39143,CONSULTA ESPECIALIZADA POR OFTALMOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7027,890202,39126,39143,CONSULTA ESPECIALIZADA POR ORTOPEDIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7028,890202,39126,39143,CONSULTA ESPECIALIZADA POR NEUROCIRUGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7029,890202,39126,39143,CONSULTA ESPECIALIZADA POR ARTROSCOPIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H703,154101,2520,2541,REINSERCIÓN O RETROINSERCIÓN DE MUSCULOS RECTOS (UNO O DOS) +,False,0.0,0.0,0.0,10.0,True,I,87,80,True,3,,3634.0,0.0,,False,CORRECCIÓN ESTRABISMO MIXTO (HORIZONTAL CON COMPONENTE VERTICAL),A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H7030,890202,39126,39143,CONSULTA ESPECIALIZADA POR ALERGIAS E INMUNOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7031,890202,39126,39143,CONSULTA ESPECIALIZADA POR DERMATOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7032,890202,39126,39143,CONSULTA ESPECIALIZADA POR ENDOCRINOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7033,890202,39126,39143,CONSULTA ESPECIALIZADA POR ESTOMATOLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7034,890202,39126,39143,CONSULTA ESPECIALIZADA POR GASTROENTEROLOGIA,False,12510.0,0.0,0.0,1.73,False,C,01,,False,2,,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,A,False,,000,599,,,0,,2,1,1,,False,False,False,False,False,False,False,,,
H7035,389999,389999,389999,BOLSA DE FLEBOTOMÍA,True,,,50000.0,,False,L,3021,,True,1,13841406,,,,False,BOLSA DE FLEBOTOMÍA,A,True,|Pos_Pr|Sub_Pr|,416,599,,,,,,,,,True,,False,False,False,False,False,,,
H7036,908820,908820,85033,TOXOPLASMA GONDII POR PCR (PCR EN LIQUIDO AMNIOTICO),False,,,,,False,L,3140,,True,1,43124601,,,,False,TOXOPLASMA GONDII POR PCR (PCR EN LIQUIDO AMNIOTICO),A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,,,,,True,,False,False,False,False,False,,,
H7037,882317,,31201,DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES.,False,,,,12.63,False,R,3150,,True,2,43124701,,,,False,DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES.,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,1,,True,,False,False,False,False,False,,,
H704,154102,2521,2542,REINSERCIÓN O RETROINSERCIÓN DE MUSCULOS OBLICUOS (UNO O DOS) +,False,0.0,0.0,0.0,6.0,True,I,87,90,True,3,,3634.0,0.0,,False,ACORTAMIENTO TENDÓN CANTAL MEDIAL (TELECANTO),A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H705,154103,2522,2541,REINSERCIÓN O RETROINSERCIÓN DE MUSCULOS RECTO Y OBLICUO,False,0.0,0.0,0.0,10.0,True,I,87,150,True,3,,5730.0,0.0,,False,CORRECCIÓN ESTRABISMO MIXTO (HORIZONTAL CON COMPONENTE VERTICAL),A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H706,155100,,2540,TRANSPOSICIÓN DE MUSCULOS EXTRAOCULARES SOD ,False,0.0,0.0,0.0,8.0,True,,,,True,3,,0.0,0.0,,False,CORRECCIÓN ESTRABISMO HORIZONTAL O VERTICAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H707,157100,,2430,"REPARACIÓN DE LACERACION DE MÚSCULO EXTRAOCULAR, TENDON O CAPSULA DE TENON SOD +",False,0.0,0.0,0.0,10.0,True,,,,True,,,0.0,0.0,,False,PLASTIA DE ÓRBITA (INSERCIÓN DE PRÓTESIS ORBITARIA); INCLUYE REINSERCIÓN DE PRÓTESIS,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H708,160100,,2430,ORBITOTOMIA CON COLGAJO OSEO SOD,False,0.0,0.0,0.0,10.0,True,,,,True,3,,0.0,0.0,,False,PLASTIA DE ÓRBITA (INSERCIÓN DE PRÓTESIS ORBITARIA); INCLUYE REINSERCIÓN DE PRÓTESIS,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H709,160200,,2430,ORBITOTOMIA CON INSERCIÓN DE IMPLANTE ORBITAL SOD,False,0.0,0.0,0.0,10.0,True,,,,True,3,,0.0,0.0,,False,PLASTIA DE ÓRBITA (INSERCIÓN DE PRÓTESIS ORBITARIA); INCLUYE REINSERCIÓN DE PRÓTESIS,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H71,015402,1138,1127,"RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA FRONTO ORBITO ETMOIDAL +",False,0.0,0.0,0.0,21.0,True,I,88,945,True,3,,47817.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE TUMORES DE FOSA POSTERIOR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H710,161100,2404,2403,EXTRACCIÓN DE CUERPO EXTRAÑO DE ÓRBITA SOD,False,0.0,0.0,0.0,10.0,True,I,87,125,True,3,,5245.0,0.0,,False,EXTRACCIÓN CUERPO EXTRAÑO DE ÓRBITA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H711,162200,17207,2603,ASPIRACIÓN DIAGNÓSTICA DE ÓRBITA SOD,False,0.0,0.0,0.0,6.0,True,,,45,True,3,,1257.0,0.0,,False,PARACENTESIS DE CÁMARA ANTERIOR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H712,162300,17207,17207,BIOPSIA DE PARED DE ÓRBITA SOD +,False,0.0,0.0,0.0,6.0,True,I,52,45,True,2,,1257.0,0.0,,False,ÓRBITA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H713,163100,2513,2510,EVISCERACIÓN DEL GLOBO OCULAR CON IMPLANTE SOD,False,0.0,0.0,0.0,10.0,True,,,90,True,3,,0.0,0.0,,False,ENUCLEACIÓN CON INJERTO DERMOGRASO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H7136,906706,1936183,,"LEVETIRACETAM, NIVELES SERICOS",False,,,,,False,L,3140,,True,3,,,,,False,"LEVETIRACETAM, NIVELES SERICOS",A,True,|Pos_Pr|Sub_Pr|,000,599,5,1,10,,2,1,5,1,True,,False,False,False,False,False,,,
H714,164100,2511,2510,ENUCLEACIÓN CON O SIN IMPLANTE PROTÉSICO SOD,False,0.0,0.0,0.0,10.0,True,I,87,80,True,3,,3226.0,0.0,,False,ENUCLEACIÓN CON INJERTO DERMOGRASO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H715,164200,2512,2510,ENUCLEACIÓN CON INJERTO DERMOGRASO SOD,False,0.0,0.0,0.0,10.0,True,I,87,120,True,3,,4627.0,0.0,,False,ENUCLEACIÓN CON INJERTO DERMOGRASO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H716,165100,2406,2420,EXENTERACIÓN DE ÓRBITA CON ESCISIÓN DE ESTRUCTURAS ADYACENTES SOD,False,0.0,0.0,0.0,20.0,True,,,125,True,3,,5245.0,0.0,,False,EXENTERACIÓN DE ÓRBITA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H717,165200,2406,2420,EXENTERACIÓN DE ÓRBITA CON EXTRACCIÓN TERAPEUTICA DE HUESO ORBITAL SOD + ,False,0.0,0.0,0.0,20.0,True,,,125,True,3,,5245.0,0.0,,False,EXENTERACIÓN DE ÓRBITA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H718,166100,2514,2530,INSERCIÓN SECUNDARIA DE PRÓTESIS [IMPLANTE] ORBITARIO SOD +,False,0.0,0.0,0.0,9.0,True,,,100,True,,,0.0,0.0,,False,INSERCIÓN SECUNDARIA DE PRÓTESIS (CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES),A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H719,166101,2514,2530,INSERCIÓN SECUNDARIA DE PRÓTESIS [IMPLANTE] CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES +,False,0.0,0.0,0.0,9.0,True,,,100,True,,,4044.0,0.0,,False,INSERCIÓN SECUNDARIA DE PRÓTESIS (CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES),A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H72,015403,1138,1131,"RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA SUBTEMPORAL PREAURICULAR INFRATEMPORALY CERVICOTOMIA TRANSMANDIBULAR+",False,0.0,0.0,0.0,23.0,True,,,945,True,3,,47817.0,0.0,,False,TRATAMIENTO POR VÍA ANTERIOR PARA TUMORES DE CLIVUS,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H720,166300,,2530,REVISIÓN Y REINSERCIÓN DE IMPLANTE ORBITARIO SOD,False,0.0,0.0,0.0,9.0,True,,,,True,,,0.0,0.0,,False,INSERCIÓN SECUNDARIA DE PRÓTESIS (CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES),A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H721,167100,,,RETIRO DE IMPLANTE ORBITARIO U OCULAR SOD +,False,0.0,0.0,0.0,0.0,True,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H722,168100,15211,2430,REPARACIÓN DE HERIDA DE ORBITA SOD,False,0.0,0.0,0.0,10.0,True,,,70,True,3,,3056.0,0.0,,False,PLASTIA DE ÓRBITA (INSERCIÓN DE PRÓTESIS ORBITARIA); INCLUYE REINSERCIÓN DE PRÓTESIS,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H723,168200,,,REPARACIÓN DE RUPTURA DE GLOBO SOD,False,0.0,0.0,0.0,0.0,True,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H724,168300,,2430,RECONSTRUCCION DE ÓRBITA SOD ,False,0.0,0.0,0.0,10.0,True,,,,True,3,,0.0,0.0,,False,PLASTIA DE ÓRBITA (INSERCIÓN DE PRÓTESIS ORBITARIA); INCLUYE REINSERCIÓN DE PRÓTESIS,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H725,168301,2514,2431,PLASTIA DE ÓRBITA CON RECONSTRUCCIÓN DE FONDOS DE SACO CON INJERTOS,False,0.0,0.0,0.0,10.0,True,I,87,100,True,3,,4044.0,0.0,,False,PLASTIA DE ÓRBITA CON RECONSTRUCCIÓN DE FONDOS DE SACO CON INJERTOS,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H726,168400,2401,1166,DESCOMPRESIÓN DE ÓRBITA SOD ,False,100.0,0.0,0.0,21.0,False,,,,True,3,,0.0,0.0,,False,TRATAMIENTO PARA DESCOMPRESIÓN Y CORRECCIÓN ÓRBITARIA.,A,True,|Pos_Pr|Sub_Pr|,000,000,,,,,2,1,1,,True,False,False,False,False,False,False,,,
H727,168401,1176,1166,DESCOMPRESIÓN DE ÓRBITA VIA TECHO DE ORBITA (TECNICA TRANSCRANEANA DE NAFZINGHER),False,0.0,0.0,0.0,21.0,True,,,350,True,3,,14873.0,0.0,,False,TRATAMIENTO PARA DESCOMPRESIÓN Y CORRECCIÓN ÓRBITARIA.,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
